datetime,0to15,15to30,30to45,45to60,average,production,temperture,wind_velocity,humidity,rainfall,weather_cost,day,productivity,night/day_pay
2021-01-11 16:00:00,153,151,163,160,157,1308,2.8,1.5,46,0.0,109.8,1,2.086124402,1.0
2021-01-11 17:00:00,119,107,158,159,136,683,2.8,1.5,50,0.0,109.8,1,1.257826888,1.0
2021-01-11 18:00:00,152,143,145,139,145,985,1.9,2.5,55,0.0,109.8,1,1.701208981,1.5
2021-01-11 19:00:00,142,135,142,125,136,1266,-0.2,3.0,54,0.0,109.8,1,2.327205882,1.5
2021-01-11 20:00:00,113,120,130,120,121,608,-0.7,1.5,56,0.0,109.8,1,1.258799172,1.5
2021-01-11 21:00:00,116,106,111,104,109,26,-1.2,0.0,58,0.0,109.8,1,0.059496568,1.5
2021-01-11 22:00:00,92,105,110,109,104,48,-1.1,1.5,59,0.0,109.8,1,0.115384615,1.5
2021-01-11 23:00:00,101,110,105,83,100,12,-1.3,2.0,56,0.0,109.8,1,0.030075188,1.5
2021-01-12 00:00:00,22,22,26,26,24,0,-2.5,1.5,58,0.0,109.8,2,0.0,1.5
2021-01-12 01:00:00,21,21,21,22,21,0,-2.6,2.8,58,0.0,109.8,2,0.0,1.5
2021-01-12 02:00:00,21,21,21,22,21,0,-3.1,1.8,59,0.0,109.8,2,0.0,1.5
2021-01-12 03:00:00,22,22,22,24,23,0,-3.4,1.9,58,0.0,109.8,2,0.0,1.5
2021-01-12 04:00:00,26,24,22,21,23,0,-3.2,2.2,56,0.0,109.8,2,0.0,1.5
2021-01-12 05:00:00,21,21,21,22,21,0,-3.6,2.5,57,0.0,109.8,2,0.0,1.5
2021-01-12 06:00:00,22,21,21,21,21,0,-3.7,2.2,58,0.0,109.8,2,0.0,1.5
2021-01-12 07:00:00,21,26,26,22,24,0,-4.9,1.2,64,0.0,109.8,2,0.0,1.5
2021-01-12 08:00:00,21,21,21,21,21,0,-3.9,1.6,63,0.0,109.8,2,0.0,1.5
2021-01-12 09:00:00,21,21,21,21,21,0,-2.0,1.6,58,0.0,109.8,2,0.0,1.0
2021-01-12 10:00:00,21,21,22,26,23,0,-0.3,1.5,53,0.0,109.8,2,0.0,1.0
2021-01-12 11:00:00,25,21,21,21,22,0,1.2,2.1,48,0.0,109.8,2,0.0,1.0
2021-01-12 12:00:00,21,21,21,21,21,0,3.1,2.6,42,0.0,109.8,2,0.0,1.0
2021-01-12 13:00:00,21,21,21,21,21,0,4.0,2.0,38,0.0,109.8,2,0.0,1.0
2021-01-12 14:00:00,24,25,21,21,23,0,4.8,3.1,32,0.0,109.8,2,0.0,1.0
2021-01-12 15:00:00,21,21,21,21,21,0,5.1,2.2,33,0.0,109.8,2,0.0,1.0
2021-01-12 16:00:00,21,21,21,21,21,0,4.4,2.8,35,0.0,109.8,2,0.0,1.0
2021-01-12 17:00:00,24,26,22,21,23,0,3.2,1.9,38,0.0,109.8,2,0.0,1.0
2021-01-12 18:00:00,21,21,21,21,21,0,1.7,1.4,41,0.0,109.8,2,0.0,1.5
2021-01-12 19:00:00,21,21,21,21,21,0,1.2,1.7,45,0.0,109.8,2,0.0,1.5
2021-01-12 20:00:00,22,26,24,21,23,0,1.1,2.4,46,0.0,109.8,2,0.0,1.5
2021-01-12 21:00:00,21,21,21,22,21,0,0.7,2.0,47,0.0,109.8,2,0.0,1.5
2021-01-12 22:00:00,21,21,21,21,21,0,1.7,3.3,47,0.0,109.8,2,0.0,1.5
2021-01-12 23:00:00,21,24,26,25,24,0,1.6,3.2,49,0.0,109.8,2,0.0,1.5
2021-01-13 00:00:00,22,22,26,26,24,0,-0.4,0.5,56,0.0,109.8,3,0.0,1.5
2021-01-13 01:00:00,21,21,21,22,21,0,0.0,1.2,58,0.0,109.8,3,0.0,1.5
2021-01-13 02:00:00,21,21,21,22,21,0,-0.9,0.0,60,0.0,109.8,3,0.0,1.5
2021-01-13 03:00:00,22,22,22,24,23,0,-1.5,0.2,64,0.0,109.8,3,0.0,1.5
2021-01-13 04:00:00,26,24,22,21,23,0,-1.5,0.3,68,0.0,109.8,3,0.0,1.5
2021-01-13 05:00:00,21,21,21,22,21,0,-1.8,0.2,70,0.0,109.8,3,0.0,1.5
2021-01-13 06:00:00,22,21,21,21,21,0,0.5,1.8,64,0.0,109.8,3,0.0,1.5
2021-01-13 07:00:00,21,26,26,22,24,0,-2.8,0.9,77,0.0,109.8,3,0.0,1.5
2021-01-13 08:00:00,21,21,21,21,21,0,-0.1,1.6,67,0.0,109.8,3,0.0,1.5
2021-01-13 09:00:00,21,21,21,21,21,0,1.3,0.9,69,0.0,109.8,3,0.0,1.0
2021-01-13 10:00:00,21,21,22,26,23,0,4.6,0.3,52,0.0,109.8,3,0.0,1.0
2021-01-13 11:00:00,25,21,21,21,22,0,6.3,1.3,47,0.0,109.8,3,0.0,1.0
2021-01-13 12:00:00,21,21,21,21,21,0,9.8,3.6,41,0.0,109.8,3,0.0,1.0
2021-01-13 13:00:00,21,21,21,21,21,0,10.5,4.6,38,0.0,109.8,3,0.0,1.0
2021-01-13 14:00:00,24,25,21,21,23,0,10.8,5.2,32,0.0,109.8,3,0.0,1.0
2021-01-13 15:00:00,21,21,21,21,21,0,11.2,5.0,31,0.0,109.8,3,0.0,1.0
2021-01-13 16:00:00,21,21,21,21,21,0,11.1,4.0,34,0.0,109.8,3,0.0,1.0
2021-01-13 17:00:00,24,26,22,21,23,0,10.3,4.1,41,0.0,109.8,3,0.0,1.0
2021-01-13 18:00:00,21,21,21,21,21,0,9.4,3.6,45,0.0,109.8,3,0.0,1.5
2021-01-13 19:00:00,21,21,21,21,21,0,9.1,3.5,47,0.0,109.8,3,0.0,1.5
2021-01-13 20:00:00,22,26,24,21,23,0,8.8,3.2,50,0.0,109.8,3,0.0,1.5
2021-01-13 21:00:00,21,21,21,22,21,0,8.8,2.8,52,0.0,109.8,3,0.0,1.5
2021-01-13 22:00:00,21,21,21,21,21,0,8.3,1.6,56,0.0,109.8,3,0.0,1.5
2021-01-13 23:00:00,21,24,26,25,24,0,7.4,1.7,55,0.0,109.8,3,0.0,1.5
2021-01-14 00:00:00,22,22,22,22,22,0,7.6,2.7,57,0.0,109.8,4,0.0,1.5
2021-01-14 01:00:00,22,23,22,22,22,14,7.0,1.1,55,0.0,109.8,4,0.157303371,1.5
2021-01-14 02:00:00,22,27,26,22,24,8,7.1,1.9,55,0.0,109.8,4,0.082474227,1.5
2021-01-14 03:00:00,22,22,22,22,22,97,4.6,0.9,66,0.0,109.8,4,1.102272727,1.5
2021-01-14 04:00:00,22,24,23,22,23,16,4.7,1.5,69,0.0,109.8,4,0.175824176,1.5
2021-01-14 05:00:00,22,22,23,27,24,0,2.6,0.7,74,0.0,109.8,4,0.0,1.5
2021-01-14 06:00:00,25,22,22,22,23,62,3.1,1.5,76,0.0,109.8,4,0.681318681,1.5
2021-01-14 07:00:00,26,38,71,112,62,280,2.1,1.4,82,0.0,109.8,4,1.133603239,1.5
2021-01-14 08:00:00,154,175,197,204,183,844,0.3,0.1,79,0.0,109.8,4,1.156164384,1.5
2021-01-14 09:00:00,185,178,170,180,178,1104,5.9,2.7,63,0.0,109.8,4,1.548387097,1.0
2021-01-14 10:00:00,157,180,180,167,171,498,7.2,1.9,57,0.0,109.8,4,0.728070175,1.0
2021-01-14 11:00:00,173,190,187,175,181,1465,9.0,2.9,41,0.0,109.8,4,2.020689655,1.0
2021-01-14 12:00:00,123,104,108,140,119,6345,10.1,3.2,32,0.0,109.8,4,13.35789474,1.0
2021-01-14 13:00:00,175,187,192,188,186,898,12.7,1.4,16,0.0,109.8,4,1.210242588,1.0
2021-01-14 14:00:00,185,174,172,176,177,535,12.7,1.7,16,0.0,109.8,4,0.756718529,1.0
2021-01-14 15:00:00,148,181,190,192,178,550,12.3,2.1,28,0.0,109.8,4,0.773558368,1.0
2021-01-14 16:00:00,180,168,169,168,171,1064,11.2,2.8,32,0.0,109.8,4,1.553284672,1.0
2021-01-14 17:00:00,130,117,159,179,146,249,9.6,2.0,41,0.0,109.8,4,0.425641026,1.0
2021-01-14 18:00:00,182,182,169,158,173,1016,7.9,0.4,51,0.0,109.8,4,1.470332851,1.5
2021-01-14 19:00:00,164,158,157,122,150,2446,7.3,0.9,59,0.0,109.8,4,4.069883527,1.5
2021-01-14 20:00:00,109,121,121,126,119,9,7.0,0.3,65,0.0,109.8,4,0.018867925,1.5
2021-01-14 21:00:00,120,122,125,125,123,8,5.9,1.1,69,0.0,109.8,4,0.016260163,1.5
2021-01-14 22:00:00,100,108,109,129,112,53,4.9,0.8,75,0.0,109.8,4,0.118834081,1.5
2021-01-14 23:00:00,118,113,106,90,107,0,4.2,0.2,76,0.0,109.8,4,0.0,1.5
2021-01-15 00:00:00,83,77,72,72,76,0,4.6,1.3,74,0.0,109.8,5,0.0,1.5
2021-01-15 01:00:00,100,110,115,116,110,91,3.7,0.3,80,0.0,109.8,5,0.206349206,1.5
2021-01-15 02:00:00,114,117,121,117,117,70,5.0,1.7,72,0.0,109.8,5,0.149253731,1.5
2021-01-15 03:00:00,104,119,117,123,116,0,5.2,2.0,77,0.0,109.8,5,0.0,1.5
2021-01-15 04:00:00,122,111,100,106,110,98,4.1,0.1,78,0.0,109.8,5,0.223234624,1.5
2021-01-15 05:00:00,94,87,96,112,97,0,3.6,0.3,85,0.0,109.8,5,0.0,1.5
2021-01-15 06:00:00,121,118,117,117,118,54,5.2,0.4,85,0.0,109.8,5,0.114164905,1.5
2021-01-15 07:00:00,116,119,144,150,132,457,3.4,0.2,91,0.0,109.8,5,0.86389414,1.5
2021-01-15 08:00:00,176,196,198,181,188,560,3.4,0.3,93,0.0,109.8,5,0.745672437,1.5
2021-01-15 09:00:00,184,195,176,188,186,624,5.9,0.3,83,0.0,109.8,5,0.839838493,1.0
2021-01-15 10:00:00,138,174,181,164,164,1090,11.7,3.1,70,0.0,109.8,5,1.659056317,1.0
2021-01-15 11:00:00,162,180,167,184,173,908,14.6,5.2,61,0.0,109.8,5,1.31024531,1.0
2021-01-15 12:00:00,128,105,92,122,112,1763,14.5,4.1,60,0.0,109.8,5,3.944071588,1.0
2021-01-15 13:00:00,168,177,170,170,171,946,15.9,4.9,54,0.0,109.8,5,1.381021898,1.0
2021-01-15 14:00:00,182,181,173,172,177,2022,15.3,3.4,54,0.0,109.8,5,2.855932203,1.0
2021-01-15 15:00:00,137,168,171,176,163,614,16.0,3.2,50,0.0,109.8,5,0.941717791,1.0
2021-01-15 16:00:00,166,172,181,160,170,1324,16.0,4.7,46,0.0,109.8,5,1.949926362,1.0
2021-01-15 17:00:00,118,108,149,159,134,95,15.3,4.8,49,0.0,109.8,5,0.177902622,1.0
2021-01-15 18:00:00,161,161,153,170,161,1019,14.0,3.3,54,0.0,109.8,5,1.579844961,1.5
2021-01-15 19:00:00,162,159,154,147,156,2553,13.4,3.9,61,0.0,109.8,5,4.104501608,1.5
2021-01-15 20:00:00,133,131,127,120,128,3,13.2,4.0,64,0.0,109.8,5,0.005870841,1.5
2021-01-15 21:00:00,124,131,129,124,127,31,12.6,2.2,66,0.0,109.8,5,0.061023622,1.5
2021-01-15 22:00:00,108,111,116,123,115,17,12.5,1.6,67,0.0,109.8,5,0.037117904,1.5
2021-01-15 23:00:00,116,120,110,85,108,6,12.4,0.4,67,0.0,109.8,5,0.013921114,1.5
2021-01-16 00:00:00,63,63,64,63,63,0,13.2,2.4,63,0.0,109.8,6,0.0,1.5
2021-01-16 01:00:00,96,93,116,113,105,0,10.5,3.7,67,0.0,109.8,6,0.0,1.5
2021-01-16 02:00:00,106,96,106,107,104,118,8.3,0.8,69,0.0,109.8,6,0.284337349,1.5
2021-01-16 03:00:00,106,113,114,113,112,0,7.4,3.5,64,0.0,109.8,6,0.0,1.5
2021-01-16 04:00:00,108,105,106,108,107,60,6.7,3.3,51,0.0,109.8,6,0.140515222,1.5
2021-01-16 05:00:00,89,83,99,98,92,35,5.5,2.6,43,0.0,109.8,6,0.094850949,1.5
2021-01-16 06:00:00,114,119,121,105,115,62,4.2,3.1,45,0.0,109.8,6,0.135076253,1.5
2021-01-16 07:00:00,92,75,48,29,61,424,3.0,2.4,52,0.0,109.8,6,1.737704918,1.5
2021-01-16 08:00:00,170,185,180,173,177,0,2.3,2.9,58,0.0,109.8,6,0.0,1.5
2021-01-16 09:00:00,22,22,22,22,22,0,2.5,3.1,61,0.0,109.8,6,0.0,1.0
2021-01-16 10:00:00,22,22,22,22,22,0,3.4,3.6,56,0.0,109.8,6,0.0,1.0
2021-01-16 11:00:00,22,23,28,27,25,0,4.8,3.0,47,0.0,109.8,6,0.0,1.0
2021-01-16 12:00:00,22,23,22,22,22,0,5.2,2.9,44,0.0,109.8,6,0.0,1.0
2021-01-16 13:00:00,22,23,22,22,22,0,6.3,3.2,28,0.0,109.8,6,0.0,1.0
2021-01-16 14:00:00,167,169,172,174,171,0,6.3,3.9,28,0.0,109.8,6,0.0,1.0
2021-01-16 15:00:00,138,177,180,157,163,0,6.6,3.7,24,0.0,109.8,6,0.0,1.0
2021-01-16 16:00:00,23,23,22,23,23,0,6.0,3.7,20,0.0,109.8,6,0.0,1.0
2021-01-16 17:00:00,22,22,22,23,22,0,4.8,2.9,23,0.0,109.8,6,0.0,1.0
2021-01-16 18:00:00,177,169,163,162,168,0,2.4,2.8,32,0.0,109.8,6,0.0,1.5
2021-01-16 19:00:00,152,145,142,117,139,0,1.7,2.6,28,0.0,109.8,6,0.0,1.5
2021-01-16 20:00:00,22,22,22,22,22,0,1.0,4.6,29,0.0,109.8,6,0.0,1.5
2021-01-16 21:00:00,23,22,22,27,24,0,0.2,2.6,33,0.0,109.8,6,0.0,1.5
2021-01-16 22:00:00,26,22,22,22,23,0,-0.4,1.8,35,0.0,109.8,6,0.0,1.5
2021-01-16 23:00:00,107,119,111,85,106,0,-0.6,4.3,37,0.0,109.8,6,0.0,1.5
2021-01-17 00:00:00,72,72,72,71,72,0,-0.9,4.4,34,0.0,109.8,7,0.0,1.5
2021-01-17 01:00:00,96,104,108,118,107,0,-1.1,4.6,31,0.0,109.8,7,0.0,1.5
2021-01-17 02:00:00,115,117,107,110,112,0,-2.0,6.6,39,0.0,109.8,7,0.0,1.5
2021-01-17 03:00:00,112,118,120,115,116,0,-2.3,6.0,38,0.0,109.8,7,0.0,1.5
2021-01-17 04:00:00,111,110,114,115,113,0,-2.7,7.0,40,0.0,109.8,7,0.0,1.5
2021-01-17 05:00:00,98,83,96,112,97,0,-3.1,6.8,43,0.0,109.8,7,0.0,1.5
2021-01-17 06:00:00,118,116,126,122,121,0,-3.2,7.3,37,0.0,109.8,7,0.0,1.5
2021-01-17 07:00:00,120,124,162,158,141,0,-3.5,7.6,32,0.0,109.8,7,0.0,1.5
2021-01-17 08:00:00,178,193,197,193,190,0,-4.1,5.1,29,0.0,109.8,7,0.0,1.5
2021-01-17 09:00:00,188,180,173,179,180,0,-3.7,5.0,31,0.0,109.8,7,0.0,1.0
2021-01-17 10:00:00,142,170,177,175,166,0,-2.7,4.8,28,0.0,109.8,7,0.0,1.0
2021-01-17 11:00:00,188,190,177,177,183,0,-1.0,4.2,24,0.0,109.8,7,0.0,1.0
2021-01-17 12:00:00,116,88,85,123,103,0,0.1,4.8,21,0.0,109.8,7,0.0,1.0
2021-01-17 13:00:00,169,188,192,182,183,0,0.5,5.0,19,0.0,109.8,7,0.0,1.0
2021-01-17 14:00:00,171,179,176,189,179,0,0.8,4.2,17,0.0,109.8,7,0.0,1.0
2021-01-17 15:00:00,147,179,179,174,170,0,1.1,3.0,18,0.0,109.8,7,0.0,1.0
2021-01-17 16:00:00,166,164,170,174,169,24,1.3,2.5,19,0.0,109.8,7,0.035608309,1.0
2021-01-17 17:00:00,132,118,144,158,138,0,0.2,3.0,21,0.0,109.8,7,0.0,1.0
2021-01-17 18:00:00,171,166,177,167,170,0,-0.7,1.8,26,0.0,109.8,7,0.0,1.5
2021-01-17 19:00:00,160,160,169,147,159,0,-1.4,1.7,29,0.0,109.8,7,0.0,1.5
2021-01-17 20:00:00,133,143,143,135,139,0,-2.1,1.7,31,0.0,109.8,7,0.0,1.5
2021-01-17 21:00:00,125,134,125,123,127,0,-1.9,1.8,31,0.0,109.8,7,0.0,1.5
2021-01-17 22:00:00,119,128,126,127,125,0,-2.0,2.7,30,0.0,109.8,7,0.0,1.5
2021-01-17 23:00:00,125,120,105,94,111,0,-2.3,3.4,32,0.0,109.8,7,0.0,1.5
2021-01-18 00:00:00,90,82,75,73,80,0,-3.2,1.3,37,0.0,109.8,1,0.0,1.5
2021-01-18 01:00:00,98,117,117,115,112,0,-2.5,1.7,43,0.0,109.8,1,0.0,1.5
2021-01-18 02:00:00,117,121,117,105,115,0,-2.4,1.4,51,0.0,109.8,1,0.0,1.5
2021-01-18 03:00:00,101,118,126,111,114,0,-2.9,1.4,50,0.0,109.8,1,0.0,1.5
2021-01-18 04:00:00,104,110,117,115,112,0,-2.9,2.2,54,0.0,109.8,1,0.0,1.5
2021-01-18 05:00:00,96,90,100,120,102,0,-1.5,3.1,52,0.0,109.8,1,0.0,1.5
2021-01-18 06:00:00,123,122,123,114,121,0,-2.5,1.0,56,0.0,109.8,1,0.0,1.5
2021-01-18 07:00:00,112,125,138,157,133,0,-2.2,3.1,58,0.0,109.8,1,0.0,1.5
2021-01-18 08:00:00,166,153,150,177,162,592,-3.7,0.8,64,0.0,109.8,1,0.916408669,1.5
2021-01-18 09:00:00,168,162,166,186,171,622,-1.0,0.4,57,0.0,109.8,1,0.91202346,1.0
2021-01-18 10:00:00,156,179,168,156,165,3127,1.5,1.0,53,0.0,109.8,1,4.745068285,1.0
2021-01-18 11:00:00,165,185,182,177,177,1300,3.2,2.1,57,0.0,109.8,1,1.833568406,1.0
2021-01-18 12:00:00,104,88,90,124,102,60,4.3,3.7,56,0.0,109.8,1,0.147783251,1.0
2021-01-18 13:00:00,170,180,176,171,174,902,4.4,3.5,57,0.0,109.8,1,1.294117647,1.0
2021-01-18 14:00:00,170,166,153,165,164,854,4.4,4.7,52,0.0,109.8,1,1.305810398,1.0
2021-01-18 15:00:00,130,170,168,154,156,1424,5.5,3.6,43,0.0,109.8,1,2.289389068,1.0
2021-01-18 16:00:00,156,161,174,156,162,1378,4.6,3.7,43,0.0,109.8,1,2.129829985,1.0
2021-01-18 17:00:00,140,133,153,164,148,816,4.6,3.7,44,0.0,109.8,1,1.383050847,1.0
2021-01-18 18:00:00,154,146,150,151,150,1268,3.5,3.2,53,0.0,109.8,1,2.109816972,1.5
2021-01-18 19:00:00,139,138,142,131,138,2095,3.3,1.6,51,0.0,109.8,1,3.809090909,1.5
2021-01-18 20:00:00,119,124,114,112,117,158,2.7,4.3,52,0.0,109.8,1,0.336886994,1.5
2021-01-18 21:00:00,108,115,110,121,114,163,1.1,3.0,51,0.0,109.8,1,0.359030837,1.5
2021-01-18 22:00:00,117,115,116,108,114,62,-0.1,2.5,45,0.0,109.8,1,0.135964912,1.5
2021-01-18 23:00:00,116,120,109,80,106,324,-0.9,2.5,40,0.0,109.8,1,0.762352941,1.5
2021-01-19 00:00:00,22,22,26,26,24,0,-2.3,3.0,41,0.0,109.8,2,0.0,1.5
2021-01-19 01:00:00,21,21,21,22,21,0,-3.0,3.4,35,0.0,109.8,2,0.0,1.5
2021-01-19 02:00:00,21,21,21,22,21,0,-3.6,1.9,38,0.0,109.8,2,0.0,1.5
2021-01-19 03:00:00,22,22,22,24,23,0,-4.2,2.2,39,0.0,109.8,2,0.0,1.5
2021-01-19 04:00:00,26,24,22,21,23,0,-4.6,3.1,44,0.0,109.8,2,0.0,1.5
2021-01-19 05:00:00,21,21,21,22,21,0,-5.3,2.3,48,0.0,109.8,2,0.0,1.5
2021-01-19 06:00:00,22,21,21,21,21,0,-5.7,2.2,52,0.0,109.8,2,0.0,1.5
2021-01-19 07:00:00,21,26,26,22,24,0,-6.0,2.1,53,0.0,109.8,2,0.0,1.5
2021-01-19 08:00:00,21,21,21,21,21,0,-5.9,1.7,55,0.0,109.8,2,0.0,1.5
2021-01-19 09:00:00,21,21,21,21,21,0,-4.7,3.1,51,0.0,109.8,2,0.0,1.0
2021-01-19 10:00:00,21,21,22,26,23,0,-3.1,2.1,43,0.0,109.8,2,0.0,1.0
2021-01-19 11:00:00,25,21,21,21,22,0,-1.3,3.0,30,0.0,109.8,2,0.0,1.0
2021-01-19 12:00:00,21,21,21,21,21,0,0.2,2.2,25,0.0,109.8,2,0.0,1.0
2021-01-19 13:00:00,21,21,21,21,21,0,2.0,2.5,19,0.0,109.8,2,0.0,1.0
2021-01-19 14:00:00,24,25,21,21,23,0,2.9,2.3,13,0.0,109.8,2,0.0,1.0
2021-01-19 15:00:00,21,21,21,21,21,0,2.8,1.9,8,0.0,109.8,2,0.0,1.0
2021-01-19 16:00:00,21,21,21,21,21,0,3.2,1.7,23,0.0,109.8,2,0.0,1.0
2021-01-19 17:00:00,24,26,22,21,23,0,1.9,3.0,39,0.0,109.8,2,0.0,1.0
2021-01-19 18:00:00,21,21,21,21,21,0,0.7,0.8,44,0.0,109.8,2,0.0,1.5
2021-01-19 19:00:00,21,21,21,21,21,0,0.3,1.3,43,0.0,109.8,2,0.0,1.5
2021-01-19 20:00:00,22,26,24,21,23,0,-0.3,1.9,44,0.0,109.8,2,0.0,1.5
2021-01-19 21:00:00,21,21,21,22,21,0,-1.9,0.3,44,0.0,109.8,2,0.0,1.5
2021-01-19 22:00:00,21,21,21,21,21,0,-1.3,1.1,38,0.0,109.8,2,0.0,1.5
2021-01-19 23:00:00,21,24,26,25,24,0,-2.1,1.7,37,0.0,109.8,2,0.0,1.5
2021-01-20 00:00:00,22,22,26,26,24,0,-2.4,1.5,35,0.0,109.8,3,0.0,1.5
2021-01-20 01:00:00,21,21,21,22,21,0,-2.2,1.3,35,0.0,109.8,3,0.0,1.5
2021-01-20 02:00:00,21,21,21,22,21,0,-2.3,1.3,36,0.0,109.8,3,0.0,1.5
2021-01-20 03:00:00,22,22,22,24,23,0,-2.6,1.0,38,0.0,109.8,3,0.0,1.5
2021-01-20 04:00:00,26,24,22,21,23,0,-2.4,1.2,39,0.0,109.8,3,0.0,1.5
2021-01-20 05:00:00,21,21,21,22,21,0,-3.2,0.9,46,0.0,109.8,3,0.0,1.5
2021-01-20 06:00:00,22,21,21,21,21,0,-2.6,1.7,41,0.0,109.8,3,0.0,1.5
2021-01-20 07:00:00,21,26,26,22,24,0,-2.9,0.9,39,0.0,109.8,3,0.0,1.5
2021-01-20 08:00:00,21,21,21,21,21,0,-2.7,0.4,38,0.0,109.8,3,0.0,1.5
2021-01-20 09:00:00,21,21,21,21,21,0,0.8,1.1,30,0.0,109.8,3,0.0,1.0
2021-01-20 10:00:00,21,21,22,26,23,0,3.8,1.3,28,0.0,109.8,3,0.0,1.0
2021-01-20 11:00:00,25,21,21,21,22,0,6.1,0.9,25,0.0,109.8,3,0.0,1.0
2021-01-20 12:00:00,21,21,21,21,21,0,7.8,1.8,37,0.0,109.8,3,0.0,1.0
2021-01-20 13:00:00,21,21,21,21,21,0,8.7,1.7,46,0.0,109.8,3,0.0,1.0
2021-01-20 14:00:00,24,25,21,21,23,0,9.1,2.2,52,0.0,109.8,3,0.0,1.0
2021-01-20 15:00:00,21,21,21,21,21,0,9.9,2.4,52,0.0,109.8,3,0.0,1.0
2021-01-20 16:00:00,21,21,21,21,21,0,9.1,2.8,57,0.0,109.8,3,0.0,1.0
2021-01-20 17:00:00,24,26,22,21,23,0,8.2,2.4,65,0.0,109.8,3,0.0,1.0
2021-01-20 18:00:00,21,21,21,21,21,0,6.9,1.7,69,0.0,109.8,3,0.0,1.5
2021-01-20 19:00:00,21,21,21,21,21,0,6.5,1.6,73,0.0,109.8,3,0.0,1.5
2021-01-20 20:00:00,22,26,24,21,23,0,5.8,1.2,77,0.0,109.8,3,0.0,1.5
2021-01-20 21:00:00,21,21,21,22,21,0,6.0,1.1,78,0.0,109.8,3,0.0,1.5
2021-01-20 22:00:00,21,21,21,21,21,0,5.0,1.5,76,0.0,109.8,3,0.0,1.5
2021-01-20 23:00:00,21,24,26,25,24,0,2.5,0.7,89,0.0,109.8,3,0.0,1.5
2021-01-21 00:00:00,23,22,23,25,23,522,2.4,1.5,87,0.0,109.8,4,5.612903226,1.5
2021-01-21 01:00:00,28,23,22,22,24,227,1.8,0.1,91,0.0,109.8,4,2.389473684,1.5
2021-01-21 02:00:00,23,22,22,22,22,54,2.0,0.9,84,0.0,109.8,4,0.606741573,1.5
2021-01-21 03:00:00,23,22,23,22,23,99,1.3,0.8,85,0.0,109.8,4,1.1,1.5
2021-01-21 04:00:00,24,27,24,23,25,708,0.3,0.3,93,0.0,109.8,4,7.224489796,1.5
2021-01-21 05:00:00,23,22,22,22,22,57,0.2,0.9,98,0.0,109.8,4,0.640449438,1.5
2021-01-21 06:00:00,22,22,22,23,22,332,0.1,0.3,97,0.0,109.8,4,3.730337079,1.5
2021-01-21 07:00:00,29,38,62,101,58,1617,-0.5,0.7,93,0.0,109.8,4,7.030434783,1.5
2021-01-21 08:00:00,148,196,208,206,190,489,0.4,0.7,98,0.0,109.8,4,0.645118734,1.5
2021-01-21 09:00:00,192,194,184,187,189,447,4.2,0.2,80,0.0,109.8,4,0.590488771,1.0
2021-01-21 10:00:00,164,202,196,178,185,1884,6.3,0.8,67,0.0,109.8,4,2.545945946,1.0
2021-01-21 11:00:00,174,170,191,189,181,1164,9.6,1.4,60,0.0,109.8,4,1.607734807,1.0
2021-01-21 12:00:00,132,102,98,126,115,85,12.4,1.5,53,0.0,109.8,4,0.18558952,1.0
2021-01-21 13:00:00,178,190,191,199,190,1692,13.0,1.9,47,0.0,109.8,4,2.232189974,1.0
2021-01-21 14:00:00,178,182,201,196,189,796,12.2,3.0,58,0.0,109.8,4,1.051519155,1.0
2021-01-21 15:00:00,151,174,184,165,169,562,12.2,2.7,57,0.0,109.8,4,0.833827893,1.0
2021-01-21 16:00:00,164,154,160,162,160,900,12.7,2.0,57,0.0,109.8,4,1.40625,1.0
2021-01-21 17:00:00,117,109,148,162,134,350,12.0,0.5,62,0.0,109.8,4,0.652985075,1.0
2021-01-21 18:00:00,155,156,157,157,156,952,12.0,2.1,57,0.0,109.8,4,1.5232,1.5
2021-01-21 19:00:00,145,159,150,119,143,3581,11.0,1.3,64,0.1,109.8,4,6.2495637,1.5
2021-01-21 20:00:00,115,133,134,125,127,100,10.1,1.4,68,0.1,109.8,4,0.197238659,1.5
2021-01-21 21:00:00,121,122,133,131,127,63,9.6,0.1,73,0.1,109.8,4,0.124260355,1.5
2021-01-21 22:00:00,100,118,117,121,114,351,8.4,1.4,88,0.4,109.8,4,0.769736842,1.5
2021-01-21 23:00:00,124,130,113,82,112,183,7.8,1.6,98,0.6,109.8,4,0.407572383,1.5
2021-01-22 00:00:00,69,71,74,71,71,0,7.6,1.8,98,0.6,109.8,5,0.0,1.5
2021-01-22 01:00:00,93,112,109,118,108,124,7.1,0.5,98,0.0,109.8,5,0.287037037,1.5
2021-01-22 02:00:00,118,110,103,120,113,854,7.2,0.3,98,0.0,109.8,5,1.893569845,1.5
2021-01-22 03:00:00,96,123,117,116,113,108,7.6,0.5,98,0.0,109.8,5,0.238938053,1.5
2021-01-22 04:00:00,113,112,121,120,117,140,7.6,0.0,96,0.0,109.8,5,0.300429185,1.5
2021-01-22 05:00:00,86,76,100,112,94,0,7.5,0.1,98,0.0,109.8,5,0.0,1.5
2021-01-22 06:00:00,117,117,114,108,114,1007,7.6,0.9,98,0.2,109.8,5,2.208333333,1.5
2021-01-22 07:00:00,105,128,162,159,139,682,7.8,0.9,98,0.6,109.8,5,1.231046931,1.5
2021-01-22 08:00:00,165,167,174,178,171,120,7.7,0.2,98,1.3,109.8,5,0.175438596,1.5
